,收盘价,开盘价,最高价,最低价,持仓量,持仓量变动,成交量,家人多头席位数,家人空头席位数,家人多头持仓量,家人空头持仓量,机构多头席位数,机构空头席位数,机构多头持仓量,机构空头持仓量,ma5,ma10,ma20,diff5_10,diff5_20,DKX,MADKX,成交量MA10,成交量放大信号,ATRMA14,ATR60D60pct,推荐止损宽度,家人净多头席位,家人净多头持仓量,机构净多头席位,机构净多头持仓量,持仓量变幅,CB_index,IV,IV_pct,趋势横截面分位数,趋势历史分位数,CB_index历史分位数
20240520,8531.7744,8457.9326,8545.0332,8437.8027,123144.0,-9641.0,64447.0,2.0,0.0,7503.0,0.0,1.0,-2.0,3050.0,-11443.0,8398.95292,8371.09374,8433.06074,27.85917999999947,-34.10782000000108,8395.996243571426,8436.010687460317,64792.9,,1.058096536138006,1.259495739288956,2.317592275426962,2.0,7503.0,-1.0,-8393.0,-0.0782904567010979,-0.5081677196651805,,,0.9178,0.4945,0.044
20240521,8495.4512,8511.4639,8571.2725,8474.3066,113938.0,-9206.0,72283.0,2.0,0.0,6956.0,0.0,1.0,-2.0,1396.0,-7271.0,8438.75702,8381.283,8429.853610000002,57.47401999999965,8.903409999997166,8402.507063333333,8425.36795879365,68215.3,,1.074887443307577,1.239233821950984,2.314121265258561,2.0,6956.0,-1.0,-5875.0,-0.0807983289157261,-0.514406429183101,,,0.8767,0.4348,0.0375
20240522,8491.6006,8470.0938,8527.3701,8464.5225,113797.0,-141.0,40842.0,2.0,0.0,6922.0,0.0,1.0,-2.0,1285.0,-8695.0,8469.354879999999,8396.72548,8426.07866,72.6293999999998,43.27621999999974,8407.959734761904,8417.080117674603,67800.1,,1.050141806162515,1.226955617519417,2.277097423681933,2.0,6922.0,-1.0,-7410.0,-0.0012390484810671635,-0.4340610979139941,,,0.9041,0.4194,0.1056
20240523,8453.3418,8494.8926,8523.5068,8431.3779,116111.0,2314.0,50795.0,2.0,0.0,6635.0,0.0,2.0,-2.0,1241.0,-8656.0,8482.642779999998,8408.811319999999,8419.643455000001,73.83145999999942,62.99932499999704,8412.079728968254,8411.13845279365,68131.1,,1.067938288014317,1.210828219819098,2.278766507833415,2.0,6635.0,0.0,-7415.0,0.01992920567388103,-0.4361946499513248,,,0.9178,0.4255,0.0988
20240524,8518.2988,8480.4717,8531.0049,8474.4971,117216.0,1105.0,53211.0,2.0,0.0,6773.0,0.0,2.0,-2.0,1055.0,-8251.0,8498.09336,8425.57011,8418.373725000001,72.52325000000019,79.71963499999947,8420.272335238098,8407.812388849206,64267.0,,1.024133246656988,1.164958800417258,2.189092047074246,2.0,6773.0,0.0,-7196.0,0.009427040677040676,-0.3451278335531336,,,0.9041,0.4316,0.1718
20240527,8587.9912,8524.3848,8598.6113,8524.3848,120307.0,3091.0,84807.0,2.0,0.0,7036.0,0.0,2.0,-2.0,941.0,-8696.0,8509.33672,8454.14482,8420.89106,55.19189999999981,88.4456599999994,8434.785235396826,8407.718983373015,64598.1,101768.4,1.021787536825981,1.140989267681469,2.16277680450745,2.0,7036.0,0.0,-7755.0,0.02569260309042699,-0.351759853427154,,,0.8904,0.4375,0.1646
20240528,8540.1758,8582.4434,8616.6484,8534.6182,114119.0,-6188.0,56832.0,2.0,0.0,7046.0,0.0,2.0,-1.0,2246.0,-7579.0,8518.281640000001,8478.51933,8425.486374999999,39.76231000000189,92.79526500000247,8447.7505534127,8410.648013769842,63732.6,,1.033270393284552,1.120834767015153,2.154105160299705,2.0,7046.0,1.0,-5333.0,-0.054224099405007053,-0.3601534553464147,,,0.9041,0.4639,0.1636
20240529,8594.3633,8552.9238,8605.666,8528.4414,111375.0,-2744.0,47576.0,2.0,0.0,7302.0,0.0,2.0,-1.0,1429.0,-8428.0,8538.83418,8504.094529999998,8430.801950000001,34.73965000000135,108.0322299999989,8462.488237619049,8416.596123753969,62038.7,,1.032134046211276,1.120834767015153,2.15296881322643,2.0,7302.0,1.0,-6999.0,-0.024637485970819304,-0.2858426563225222,,,0.7808,0.2347,0.2229
20240530,8684.4746,8589.2109,8726.6875,8576.8848,112674.0,1299.0,145831.0,2.0,0.0,7157.0,0.0,2.0,-2.0,1524.0,-8115.0,8585.06074,8533.851760000001,8442.520455,51.20897999999943,142.5402850000009,8484.296584285714,8425.766530119048,68382.9,174997.2,1.046211351357516,1.140989267681469,2.187200619038985,2.0,7157.0,0.0,-6591.0,0.011528835401246072,-0.28503776690048,,,0.726,0.2222,0.2275
20240531,8624.9121,8673.1826,8688.5762,8596.9512,114334.0,1660.0,84599.0,2.0,0.0,7508.0,0.0,2.0,-1.0,2230.0,-7029.0,8606.3834,8552.238379999999,8451.84648,54.14502000000175,154.5369200000005,8503.859899999998,8437.19956165873,70122.3,101518.8,1.048146808363183,1.140989267681469,2.189136076044652,2.0,7508.0,1.0,-4799.0,0.014518865779208285,-0.3661533138742396,,,0.6712,0.2,0.1488
20240603,8510.2539,8651.043,8653.0361,8489.9551,109355.0,-4979.0,76745.0,2.0,0.0,7020.0,0.0,2.0,-1.0,5291.0,-8005.0,8590.83594,8550.08633,8460.590035,40.74961000000076,130.2459050000016,8513.286366269842,8448.928573928571,71352.1,,1.115312209502026,1.140989267681469,2.256301477183495,2.0,7020.0,1.0,-2714.0,-0.04553061131178272,-0.4401656880462596,,,0.6301,0.1881,0.0947
20240604,8420.4521,8515.168,8532.7549,8384.9922,114220.0,4865.0,82338.0,2.0,0.0,7593.0,0.0,2.0,-1.0,5667.0,-7583.0,8566.8912,8542.586420000001,8461.93471,24.30477999999857,104.9564900000005,8512.733862460318,8459.951253841271,72357.6,,1.16806419809995,1.140989267681469,2.309053465781418,2.0,7593.0,1.0,-1916.0,0.042593241113640344,-0.5309643467566191,,,0.6575,0.2745,0.0235
20240605,8417.624,8418.6729,8464.291,8395.6934,118783.0,4563.0,66948.0,2.0,0.0,7852.0,0.0,2.0,-1.0,2817.0,-9902.0,8531.54334,8535.188760000001,8465.957120000001,-3.64542000000074,65.58621999999923,8508.961458253969,8470.051426190477,74968.2,,1.148876609855245,1.140989267681469,2.289865877536713,2.0,7852.0,1.0,-7085.0,0.03841458794608656,-0.4770464039917803,,,0.6575,0.2816,0.0819
